state_name,crop_name,seed_cost,fertilizer_cost,manure_cost,pesticide_cost,irrigation_cost,misc_cost,machinery_cost,revenue,total_cost,yield_per_acre
Gujarat,rice,2147.42,2786.17,430.36,300.24,1323.37,0.0,7949.37,36131.61,14936.93,15.438781084963882
Tamil Nadu,rice,2515.74,3082.52,758.55,437.54,1181.96,3.14,11217.83,37320.4,19197.28,19.975314137714737
Kerala,rice,1453.23,1863.51,650.02,709.34,44.9,15.96,10882.96,48484.39,15619.919999999998,16.778292628639647
Tamil Nadu,rice,2498.08,2771.38,768.79,529.23,1122.65,2.68,8672.24,24692.34,16365.05,17.660508690637585
Odisha,rice,590.4,1181.51,598.28,104.73,106.15,0.0,5573.88,14657.91,8154.95,12.516946237429433
Chhattisgarh,rice,2187.18,3904.02,708.77,1499.75,1120.79,62.86,18687.3,73141.05,28170.67,17.721211630683314
Gujarat,rice,4801.06,6349.39,2047.88,1360.75,2223.24,578.68,17357.42,69875.32,34718.42,18.603427692681247
Haryana,rice,1532.9,5205.42,121.63,4421.1,6136.61,86.82,42409.0,143742.26,59913.479999999996,20.116954331154773
Himachal Pradesh,rice,2614.0,1202.06,1466.57,765.34,227.56,4.39,17844.48,52253.7,24124.4,10.869873130855304
Jharkhand,rice,2753.03,3333.37,932.11,0.0,3.44,27.5,16076.15,40100.09,23125.6,11.448574492624592
Karnataka,rice,3277.87,8547.89,20.94,2545.94,569.0,218.12,27157.25,100962.18,42337.01,23.08330466805609
Kerala,rice,3667.37,6432.6,1815.49,1761.86,288.6,523.28,29536.96,125775.14,44026.16,19.8336739442747
Madhya Pradesh,rice,2814.65,3580.61,1969.92,1785.56,270.62,171.98,14563.13,56355.18,25156.47,13.184678577932457
Maharashtra,rice,3079.24,5400.91,5937.39,1797.46,186.47,2197.45,14565.74,44589.38,33164.66,9.38467453106979
Odisha,rice,1478.27,4059.39,2277.63,827.99,166.05,65.06,17931.5,59182.37,26805.89,16.944213998097975
Punjab,rice,1738.41,3595.44,510.98,5624.54,4305.34,197.16,46168.56,126186.6,62140.42999999999,26.92782420428563
Tamil Nadu,rice,5062.12,8101.43,1812.25,1403.51,5161.61,934.39,24855.98,87179.58,47331.28999999999,20.327391189979966
Telangana,rice,2705.46,8204.52,434.14,4006.07,1266.25,170.97,36047.62,110707.88,52835.03,24.34187895833755
Uttar Pradesh,rice,4953.76,4203.74,19.17,372.75,5173.05,3.71,17991.67,58346.82,32717.85,14.418971692195626
Uttarakhand,rice,3216.21,2876.96,0.0,917.29,1574.49,8.78,18819.09,62732.78,27412.82,14.455393456223062
West Bengal,rice,2539.75,5400.2,828.63,1168.25,1885.15,68.66,18954.16,61396.3,30844.8,16.814714392667085
Andhra Pradesh,rice,2231.57,8275.75,879.0,5871.79,523.49,464.37,32885.82,99389.09,51131.79,24.41067562372271
Bihar,rice,2106.41,4014.91,114.84,64.21,4132.74,6.22,14061.96,42523.42,24501.29,12.160822322494486
Assam,rice,1356.24,742.33,734.83,10.11,140.98,18.57,14658.62,48842.8,17661.68,14.07903522793954
Andhra Pradesh,rice,2214.16,8557.19,2227.44,4277.71,1003.55,325.34,35157.95,107399.7,53763.34,25.782562068756196
West Bengal,rice,2334.72,5261.04,1084.99,1289.89,2078.12,74.98,19081.83,60880.34,31205.57,17.838570648105055
Andhra Pradesh,rice,2506.91,7786.52,2045.12,4014.2,1143.09,204.47,33008.25,101788.12,50708.56,26.041561279617973
Assam,rice,1331.5,726.69,672.97,8.52,129.54,17.13,14317.51,46024.74,17203.86,13.969769935857228
Bihar,rice,2102.94,4012.64,104.84,44.27,5044.35,5.68,13654.0,40419.5,24968.72,12.01108840371502
Chhattisgarh,rice,2039.6,3722.83,760.89,1154.92,1214.79,69.89,17127.41,66633.52,26090.33,16.19149754153093
Gujarat,rice,4286.72,5709.46,1874.91,1212.7,3238.87,494.63,17950.06,71569.63,34767.350000000006,17.231541247647762
Haryana,rice,1690.13,4618.17,0.0,3865.07,6052.91,70.67,38647.26,125308.76,54944.21000000001,19.178082191780824
Himachal Pradesh,rice,2153.06,1091.64,1783.17,774.86,326.0,4.04,16878.59,48986.63,23011.36,11.375730964569717
Jharkhand,rice,3626.61,3251.29,657.89,0.0,15.79,5.97,15408.06,30609.64,22965.61,8.939519637401105
Assam,rice,1175.34,916.3,733.22,21.7,185.7,14.26,13061.93,44198.93,16108.45,14.374456202828759
Karnataka,rice,2861.63,9778.58,13.08,2930.43,393.44,163.75,23994.69,86748.91,40135.6,20.12909491916392
Madhya Pradesh,rice,2321.32,3224.43,1904.89,1816.36,1191.68,154.86,14304.14,51814.15,24917.68,12.152728597155056
Maharashtra,rice,3074.94,7520.91,6272.04,1355.78,321.89,2247.33,18128.53,50948.68,38921.42,10.886060581534165
Odisha,rice,1345.61,3561.33,2003.1,619.11,180.92,63.36,17597.84,58052.38,25371.269999999997,16.486918516420147
Punjab,rice,1635.39,3354.96,405.13,4920.53,3912.45,183.31,42375.54,123627.97,56787.31,27.437728900669754
Tamil Nadu,rice,6385.83,6967.45,1930.78,1392.62,4003.7,818.67,20713.22,77366.48,42212.270000000004,18.720786710102992
Telangana,rice,2609.96,8245.33,430.56,3585.56,1264.73,131.71,34405.2,98684.15,50673.049999999996,22.460087816919934
Uttar Pradesh,rice,4636.0,3794.98,15.73,497.98,5245.31,3.46,17800.05,57703.45,31993.51,14.479674632241355
Uttarakhand,rice,2725.67,2569.83,0.0,901.6,1204.14,28.37,18371.11,62287.89,25800.72,14.936970113919182
Kerala,rice,3614.33,5166.56,3344.11,1759.77,110.24,360.23,28246.11,118162.71,42601.35,19.55848728273406
Bihar,rice,2543.95,3477.39,244.41,171.67,1922.82,6.1,16420.48,37635.28,24786.82,11.20171586977196
Chhattisgarh,rice,2744.57,3274.72,833.13,1182.11,171.9,68.45,18777.87,69780.91,27052.75,16.818761255336803
Gujarat,rice,5930.45,6487.17,2160.9,963.12,2057.02,380.65,15522.61,58088.46,33501.92,15.87988911596285
Kerala,rice,3811.98,7063.34,1342.48,2005.35,204.45,1919.22,22783.12,99170.8,39129.94,14.661783452378543
Madhya Pradesh,rice,3083.04,3819.22,1935.88,2281.75,1468.1,262.91,19384.65,82575.25,32235.550000000003,18.158272799012565
Maharashtra,rice,3759.54,8027.9,3018.13,1157.96,162.78,866.47,12120.65,46106.53,29113.43,8.316302786264949
Odisha,rice,1686.8,4982.57,2287.49,1025.77,167.36,69.07,16656.11,57560.71,26875.170000000002,16.381700087007545
Punjab,rice,1754.93,4052.09,398.5,5841.37,6478.99,166.49,53089.27,142119.52,71781.64,28.247101434612816
Tamil Nadu,rice,8224.8,7745.88,508.04,2164.72,5015.94,279.89,22202.28,82636.07,46141.55,18.312053580461747
Telangana,rice,2701.58,8816.83,81.46,5248.23,1694.22,195.24,35882.53,107654.99,54620.09,22.079682725966695
Uttar Pradesh,rice,4841.66,4597.17,125.28,972.19,8470.82,69.23,19986.9,57564.52,39063.25,14.629408551020822
Karnataka,rice,2403.85,14883.1,175.34,2398.81,429.18,572.73,23253.64,90231.61,44116.65,19.424940814633455
West Bengal,rice,4841.66,4597.17,125.28,972.19,8470.82,69.23,19986.9,57564.52,39063.25,14.629408551020822
Assam,rice,535.9,146.48,221.18,12.29,16.77,0.0,4296.11,10932.66,5228.73,8.979988264098258
Bihar,rice,807.25,1099.58,36.76,3.64,422.93,0.0,4774.62,11494.08,7144.78,9.234940612290321
Chhattisgarh,rice,783.07,1033.61,455.04,59.06,73.32,10.69,5781.23,14209.53,8196.02,9.817688836729326
Haryana,rice,318.84,2972.65,6.12,1541.16,3197.73,0.0,12201.49,36123.33,20237.989999999998,18.089476133627407
Jharkhand,rice,728.7,477.79,56.89,0.0,63.77,0.0,3688.0,8864.83,5015.15,7.438133586936727
Karnataka,rice,1002.2,2794.47,2704.93,1065.88,579.54,21.82,7524.57,27473.71,15693.41,18.995973371643633
Kerala,rice,973.29,1598.23,1082.11,219.4,1.65,0.0,5582.21,21392.0,9456.89,12.707148782906051
Madhya Pradesh,rice,727.45,617.49,948.8,1.14,321.97,0.0,3661.49,8953.03,6278.339999999999,5.224499706602456
Andhra Pradesh,rice,802.98,2356.99,518.45,1121.88,937.17,31.16,11524.74,31706.56,17293.37,21.7114182230226
Punjab,rice,595.04,2419.95,115.97,1298.26,3335.01,17.35,15006.44,42242.28,22788.02,28.542522409502034
Jharkhand,rice,2883.63,4088.29,1174.62,0.0,2604.3,0.0,17580.48,37405.36,28331.32,11.068169401671355
Haryana,rice,1503.04,5664.98,66.73,6959.9,9622.73,149.68,44291.08,134921.31,68258.14,21.39576293478481
Haryana,rice,1808.12,5154.23,9.28,6319.7,8663.06,123.89,42378.94,117602.14,64457.22,21.87329272981121
Himachal Pradesh,rice,2648.99,1201.14,1179.54,943.1,401.89,6.07,19789.55,59558.12,26170.28,12.901398191052387
Jharkhand,rice,2573.4,4130.14,904.65,0.0,2346.73,12.42,17206.67,33647.42,27174.01,9.906719815463063
Karnataka,rice,2552.54,10786.71,150.34,2466.33,190.96,495.23,23972.0,93277.22,40614.11,22.209182331397585
Kerala,rice,3540.66,5450.87,1750.56,1944.72,112.16,1569.25,23540.82,101419.69,37909.03999999999,15.798951862568543
Madhya Pradesh,rice,2769.41,4127.97,2258.28,2127.54,824.36,211.57,17627.17,72919.13,29946.3,16.664980473887617
Maharashtra,rice,3391.38,8932.96,2553.83,1373.62,145.08,905.42,11503.22,41993.36,28805.510000000002,7.956132008660286
Odisha,rice,1641.13,4344.87,2042.49,1024.6,106.48,63.13,17718.78,62066.33,26941.479999999996,18.00044515489367
Himachal Pradesh,rice,3317.45,1203.66,918.54,1215.83,516.49,25.68,23533.87,60772.4,30731.519999999997,12.51289937475972
Punjab,rice,1812.38,3729.48,463.97,5353.01,4320.46,145.1,50446.65,140263.94,66271.05,29.10908318326218
Telangana,rice,2687.66,8323.59,106.61,5800.35,1783.95,171.94,33257.18,97684.2,52131.28,21.10034195989559
Uttar Pradesh,rice,4878.51,4915.38,41.46,590.81,7902.9,39.37,19896.9,51096.54,38265.33,15.847514214605127
West Bengal,rice,2612.47,5064.93,1229.2,2101.44,1979.64,58.49,18465.88,61576.59,31512.050000000003,17.29224418769349
Andhra Pradesh,rice,2256.12,9278.77,969.0,6053.47,589.69,494.67,33241.16,99466.47,52882.880000000005,23.103538981404668
Assam,rice,1308.71,1056.05,834.64,23.92,195.14,16.01,13479.39,46350.0,16913.86,14.908642075231178
Bihar,rice,2388.78,3681.14,271.99,167.41,1491.08,5.5,16998.48,39683.07,25004.379999999997,11.565933510046335
Chhattisgarh,rice,2980.09,3787.17,843.42,1568.17,245.38,86.39,19526.9,74092.86,29037.52,16.940167135428258
Gujarat,rice,6012.13,5308.68,3911.22,1107.27,2050.75,411.54,16240.99,61732.19,35042.58,14.973391877946622
Tamil Nadu,rice,7931.47,6817.61,578.47,1824.53,4688.35,274.33,21417.74,76239.18,43532.5,18.579146516662956
Madhya Pradesh,rice,1334.2,1148.8,736.84,271.78,422.52,3.69,8298.17,24162.88,12216.0,8.680520426539326
Maharashtra,rice,2273.19,1612.89,3402.62,205.54,278.26,0.0,9658.18,32995.26,17430.68,11.108638028368507
Odisha,rice,840.95,1321.97,865.67,129.68,106.02,0.0,9664.04,27427.51,12928.330000000002,12.79617976163979
Uttarakhand,rice,3040.14,3259.49,539.7,849.3,693.35,0.0,15818.13,58641.17,24200.11,19.117379251735095
West Bengal,rice,2055.04,4831.02,1271.55,1500.4,2941.82,25.76,18113.2,54598.11,30738.79,18.174460249691425
Andhra Pradesh,rice,1994.75,7113.67,544.82,2722.2,1144.88,64.55,31371.96,89553.73,44956.83,24.28926974363125
Assam,rice,1118.49,840.21,745.29,43.42,440.81,0.0,14372.4,36463.88,17560.62,13.229194067299325
Bihar,rice,1946.01,2980.83,244.67,21.17,2954.42,0.0,14047.92,36892.91,22195.02,12.468383885392848
Chhattisgarh,rice,1700.57,3288.17,1495.38,1041.78,413.47,310.45,15477.48,44919.59,23727.3,13.929301309160074
Gujarat,rice,4919.7,4634.96,985.57,1051.15,2542.01,14.4,15664.92,64190.27,29812.71,17.814289472086767
Haryana,rice,1369.02,4663.03,42.36,2290.73,6413.58,96.68,36576.91,100615.5,51452.310000000005,20.6268590275389
Himachal Pradesh,rice,1950.33,310.56,333.51,449.88,54.94,0.0,12892.21,33748.37,15991.429999999998,8.587442585135873
Jharkhand,rice,2003.66,2633.94,401.23,0.0,17.77,0.0,12467.75,28987.95,17524.35,9.999797656866514
Karnataka,rice,3010.0,6430.14,2010.42,2278.71,1025.79,9.26,27933.24,106211.0,42697.560000000005,21.302685093381356
Kerala,rice,3214.08,4731.45,2252.55,1854.26,118.46,3.45,20272.51,87457.47,32446.76,16.543574593796162
Madhya Pradesh,rice,1920.82,3017.03,2005.63,1110.16,739.17,155.28,12683.44,45839.77,21631.53,13.253475243317618
Maharashtra,rice,3023.29,3753.18,5046.04,593.73,1638.53,1436.48,15855.7,53617.44,31346.949999999997,12.298415653264806
Odisha,rice,1219.39,2802.86,1595.96,365.41,162.2,52.26,14946.87,43687.84,21144.95,15.600655591752492
Punjab,rice,1716.39,3294.67,422.45,4426.05,2418.9,33.68,40135.33,108332.9,52447.47,28.077133202484774
Tamil Nadu,rice,6883.96,5809.99,2033.89,1486.73,4011.25,43.55,21481.84,78384.44,41751.21,19.13761356508367
Uttar Pradesh,rice,3919.33,4636.31,109.02,300.38,5060.65,0.27,19320.54,43843.74,33346.5,14.508002670929363
Tamil Nadu,rice,6968.77,6023.73,2428.05,1558.7,2977.63,7.42,19727.12,71303.81,39691.42,19.882236296311287
Punjab,rice,1838.03,3223.42,424.97,4458.79,2399.72,14.89,39814.01,104429.9,52173.83,28.283523198640253
Odisha,rice,1195.62,2953.37,1449.5,298.8,164.45,124.77,13580.29,39049.22,19766.800000000003,14.27733149875559
Odisha,rice,1144.5,3258.63,1509.03,268.86,128.84,0.0,14612.17,42665.23,20922.03,14.81961109649744
Punjab,rice,1771.16,3349.03,355.77,3928.25,2623.08,29.13,39213.3,106255.7,51269.72,27.00876145767993
Tamil Nadu,rice,6751.07,6319.99,2645.2,1490.79,2181.09,32.07,18824.96,71405.84,38245.17,20.027923352421038
Uttar Pradesh,rice,3592.87,4265.8,59.52,183.79,5424.35,1.28,19501.3,46850.41,33028.91,15.005766779304343
Uttarakhand,rice,3290.56,2906.56,726.31,896.7,585.29,0.0,15238.1,58245.25,23643.52,19.32781611056029
West Bengal,rice,1810.01,4963.39,1070.26,1385.89,2912.35,55.29,17580.94,51812.22,29778.13,18.08542927095769
Andhra Pradesh,rice,2004.99,7289.75,928.4,3102.19,1312.95,95.91,29132.98,83826.49,43867.17,23.726755832540825
Assam,rice,1096.93,740.93,685.01,36.38,468.26,0.0,13601.32,34421.5,16628.83,13.281803282005626
Uttar Pradesh,rice,4071.44,4499.37,71.02,350.07,4798.24,1.07,19405.95,48001.47,33197.16,15.098844620707798
Bihar,rice,1802.55,2820.69,304.48,38.0,3624.82,0.0,13480.44,31358.86,22070.98,11.124825479047368
Gujarat,rice,4651.27,5188.29,598.95,772.73,3543.43,7.8,15137.04,62359.36,29899.510000000002,17.470306145160965
Haryana,rice,1207.57,4579.24,2.64,2564.32,8050.5,5.42,35334.64,89315.14,51744.33,21.152951174601892
Himachal Pradesh,rice,2066.39,390.43,582.78,403.5,183.37,0.0,11838.05,31012.27,15464.519999999999,8.231318670200928
Jharkhand,rice,2094.84,2728.64,483.3,0.0,84.87,0.0,12174.53,25324.41,17566.18,8.810020031970215
Karnataka,rice,2968.38,8200.57,3539.96,2098.04,1112.35,0.0,23570.55,89668.82,41489.85,20.995123530482996
Kerala,rice,3342.47,5464.29,2236.63,1279.43,88.71,2.25,20178.66,88283.79,32592.44,17.595758887922138
Madhya Pradesh,rice,2051.77,2715.34,1154.0,745.15,1062.36,167.48,12318.11,29846.95,20214.21,8.911191598713097
Maharashtra,rice,2777.47,2304.93,3945.06,392.16,2230.55,909.15,15217.12,46129.13,27776.44,9.712470407316728
Chhattisgarh,rice,1809.04,3453.37,1407.62,1008.24,723.76,390.68,15258.54,39605.33,24051.25,12.901398191052387
Uttarakhand,rice,3710.98,3385.26,457.89,794.88,636.06,0.0,15990.41,61240.77,24975.48,18.518443576617226
West Bengal,rice,2020.86,5204.33,1456.1,1685.57,2985.18,63.14,19171.33,57194.66,32586.510000000002,18.538677889965804
Andhra Pradesh,rice,2190.58,7472.11,750.85,3645.33,1158.34,150.72,34913.95,87489.61,50281.88,23.220897998826413
West Bengal,rice,441.08,1069.62,463.33,143.48,750.11,2.87,6039.26,15897.4,8909.75,15.054329131340928
Odisha,rice,429.53,612.89,454.5,17.05,27.17,0.0,3712.3,9737.98,5253.4400000000005,9.785313935371603
Madhya Pradesh,rice,510.88,649.48,197.24,25.88,114.87,13.4,3862.99,9935.72,5374.74,9.1499564962263
Andhra Pradesh,rice,603.76,2079.72,446.69,431.25,690.13,31.08,7423.0,20166.02,11705.63,19.036441998340788
Punjab,rice,397.09,1547.43,154.88,767.52,1252.76,0.08,9433.58,23713.33,13553.34,21.363388033427086
Haryana,rice,308.09,1598.59,0.0,655.8,2087.78,0.0,7137.9,20347.93,11788.16,15.705874021165092
Uttar Pradesh,rice,648.95,974.0,79.66,65.69,450.22,0.0,4027.43,12475.03,6245.950000000001,12.913538779061533
Bihar,rice,627.32,837.67,22.45,4.33,24.32,0.0,3688.3,9451.76,5204.39,9.1499564962263
Assam,rice,402.72,18.96,29.44,0.7,0.03,0.0,3051.32,8659.21,3503.17,8.502458469071852
Assam,rice,441.0,29.87,71.16,0.56,2.04,0.29,3358.38,10424.05,3903.3,8.907144736043383
Odisha,rice,465.05,632.91,492.83,30.17,24.04,0.0,3972.23,10772.24,5617.23,11.541652334028045
Madhya Pradesh,rice,535.43,745.31,416.18,46.37,152.1,0.0,3613.79,8848.7,5509.179999999999,8.182756318164342
Andhra Pradesh,rice,600.87,2077.5,559.77,469.52,861.71,32.65,7148.52,18879.3,11750.54,17.737399081362174
Kerala,rice,844.91,1274.78,1083.0,222.4,97.87,0.0,4130.61,16150.74,7653.57,11.691386252807511
Punjab,rice,467.06,1675.13,205.17,860.08,1334.17,0.0,8397.13,21704.8,12938.74,18.797677100827585
Haryana,rice,567.45,1685.77,186.99,588.72,1687.15,0.0,7197.58,21749.17,11913.66,14.512049533599077
Uttar Pradesh,rice,819.26,1054.3,94.58,81.77,292.94,0.0,4240.65,12853.82,6583.5,12.213431537200785
Bihar,rice,737.92,758.67,24.17,0.84,29.02,0.0,3805.89,10349.41,5356.51,9.627486291252707
West Bengal,rice,524.68,1054.37,457.27,192.18,1121.37,21.02,6094.9,16431.21,9465.789999999999,14.580846198984238
Maharashtra,rice,2270.7,2431.78,3235.15,312.33,1706.63,429.66,13845.11,41973.74,24231.36,10.376155885150038
Bihar,rice,677.87,744.61,60.46,0.0,14.09,0.0,3576.37,8876.38,5073.4,8.672426701199894
Haryana,rice,276.08,1737.88,44.84,613.92,2035.8,0.0,7187.61,19873.0,11896.130000000001,17.579571437243278
Assam,rice,1198.25,739.26,632.6,10.71,119.41,15.22,13035.15,41615.97,15750.599999999999,13.532708767527973
Bihar,rice,1896.63,3044.71,188.17,37.69,3760.22,0.48,14718.83,39444.09,23646.73,12.569555452135731
Chhattisgarh,rice,1760.47,3193.62,1407.49,1074.0,1587.93,15.58,14768.39,51790.14,23807.48,14.050707189251533
Gujarat,rice,4541.02,4887.5,2125.05,744.45,2270.2,0.0,15152.91,58817.05,29721.13,16.256247344246376
Haryana,rice,1947.18,4791.26,19.48,3042.18,5716.03,37.0,38878.1,122202.38,54431.229999999996,23.180429372129257
Himachal Pradesh,rice,2026.52,992.12,2121.08,966.66,397.62,4.84,15808.37,46018.87,22317.21,11.371684101900003
Jharkhand,rice,3681.27,3030.56,505.1,0.0,560.9,1.66,23316.57,50429.61,31096.059999999998,15.649217943789079
Karnataka,rice,3091.96,10237.61,63.7,2571.34,657.75,196.53,17950.48,68967.25,34769.369999999995,14.269237773416158
Uttar Pradesh,rice,630.86,938.8,177.17,86.46,309.85,0.0,4256.44,13557.39,6399.58,13.767426802371462
Kerala,rice,2613.33,3419.65,3728.93,1085.07,16.71,292.17,21107.64,71079.61,32263.5,12.626211529511746
Maharashtra,rice,2513.77,5841.85,2783.16,3076.61,359.06,3825.31,18196.41,44049.21,36596.17,10.582545881305517
Odisha,rice,1290.96,3221.64,1779.54,572.8,192.35,57.71,15456.41,50285.95,22571.41,16.219825580218934
Punjab,rice,1625.67,3111.2,321.53,4146.26,3458.82,50.49,43910.6,123161.27,56624.57,30.311001396167622
Tamil Nadu,rice,7759.21,6142.81,1678.34,1374.54,4010.56,838.5,24474.57,75165.51,46278.53,18.700552396754418
Uttar Pradesh,rice,4371.56,4138.42,63.17,236.39,6614.6,3.72,18052.58,51363.58,33480.44,14.997673053964915
Uttarakhand,rice,3693.96,2449.92,0.0,1054.86,1606.39,0.0,18719.05,52006.16,27524.18,12.43196212136541
West Bengal,rice,2243.39,5006.23,1094.46,1169.64,1018.86,138.8,18189.94,59338.84,28861.319999999996,17.34485340239979
Punjab,rice,354.81,1724.63,234.9,825.04,1549.0,0.0,7772.19,20961.1,12460.57,20.897998826409825
Madhya Pradesh,rice,2383.8,3087.15,1857.99,1365.41,1066.01,2.36,12896.89,40893.06,22659.61,10.776795289451853
Madhya Pradesh,rice,2014.48,2566.84,1636.91,917.22,329.97,90.02,12965.61,32704.99,20521.050000000003,10.295218631755732
Kerala,rice,3118.49,5612.53,1590.02,1214.9,4.9,0.0,19066.73,80808.29,30607.57,17.660508690637585
Karnataka,rice,2235.64,8992.44,1759.92,1736.24,1210.15,0.0,19895.88,76492.19,35830.270000000004,21.545496853564277
West Bengal,rice,1256.27,2275.98,1117.08,522.02,1860.11,17.06,12013.67,36602.98,19062.190000000002,14.912688937900892
Andhra Pradesh,rice,1421.19,4177.23,895.89,1481.33,913.83,42.34,20533.86,59066.15,29465.670000000002,22.484368992938226
Assam,rice,803.58,402.23,479.96,10.15,135.12,8.9,7821.16,17637.69,9661.1,10.72823293741527
Bihar,rice,1174.62,1883.69,0.0,0.24,140.13,0.0,7901.33,22881.22,11100.01,11.161247243074806
Chhattisgarh,rice,1421.03,1891.17,1036.21,891.69,273.98,1.8,11103.37,31369.82,16619.25,12.104166245118472
Gujarat,rice,2707.15,3629.69,1795.12,544.4,1121.37,0.0,10875.26,41787.12,20672.989999999998,10.918435482891889
Haryana,rice,820.21,3184.0,51.97,2441.74,6820.18,3.71,20062.06,63801.5,33383.87,17.86285182412335
Himachal Pradesh,rice,1315.49,308.24,156.58,157.15,55.13,0.0,7644.12,22472.15,9636.71,8.652192387851319
Uttarakhand,rice,2986.99,1726.06,1686.71,759.05,654.78,0.0,12700.94,41305.22,20514.53,15.430687359624452
Jharkhand,rice,1486.11,609.53,40.45,0.0,0.0,0.0,6695.99,15009.46,8832.08,5.93674753647235
Madhya Pradesh,rice,1269.73,2105.14,942.82,400.52,0.0,4.33,11397.34,32656.48,16119.88,11.112684891038223
Maharashtra,rice,1486.96,2012.21,1193.4,410.62,216.77,0.0,10936.54,34720.66,16256.5,13.196819165941603
Odisha,rice,1041.64,1758.41,1166.49,59.74,169.13,6.48,9555.06,25323.46,13756.949999999999,10.55421784261751
Punjab,rice,1328.31,3140.28,194.64,2672.43,2029.04,34.82,27213.38,68951.31,36612.9,23.702474656522533
Tamil Nadu,rice,5445.76,4982.64,2254.2,1093.16,1299.36,1.21,13900.42,54527.74,28976.75,20.29906315129196
Uttar Pradesh,rice,2745.99,3358.82,171.22,152.57,2556.78,0.06,13092.1,39065.35,22077.54,15.972966957366301
Uttarakhand,rice,2715.83,2389.15,918.79,619.21,1008.34,25.39,11730.48,35640.89,19407.19,14.402784241516766
West Bengal,rice,1387.54,3051.57,815.12,671.38,1904.58,54.14,12532.52,34971.6,20416.850000000002,15.802998725238258
Kerala,rice,1882.46,3747.44,1135.18,1066.1,278.33,0.0,14817.88,64413.08,22927.39,17.547196535885554
Andhra Pradesh,rice,1602.79,5610.63,734.57,1774.04,1027.43,55.0,25820.66,76980.27,36625.119999999995,23.050929766698367
Uttar Pradesh,rice,2035.5,2467.99,130.51,207.41,1844.89,13.34,11491.07,36459.18,18190.71,15.179781874102101
Punjab,rice,1263.59,2848.31,248.79,2279.75,1451.54,33.35,27363.22,66313.44,35488.55,24.47947228910787
Punjab,rice,1109.1,2717.05,183.69,2104.67,1995.62,41.05,26671.5,70621.63,34822.68,26.183201473058013
Tamil Nadu,rice,4220.82,3470.67,849.23,974.39,1218.99,21.1,12942.25,52640.51,23697.449999999997,19.805345905586694
Uttar Pradesh,rice,1899.0,2561.27,196.93,178.87,2564.3,0.02,11429.29,36978.26,18829.68,15.208109912790109
Uttarakhand,rice,4369.13,1153.95,1495.18,1903.24,991.11,0.0,18136.13,43216.8,28048.74,17.91950790149936
West Bengal,rice,1030.89,2331.43,858.12,401.74,1963.15,20.88,11715.27,36310.81,18321.48,15.746342647862244
Andhra Pradesh,rice,1608.79,3168.88,281.52,1567.4,585.89,84.91,17818.5,51410.01,25115.89,21.286497642702496
Assam,rice,807.28,332.73,279.36,3.13,137.83,0.0,8177.18,24954.46,9737.51,11.970619777017866
